1 200 0 33 -0.03599835021112798 -36.57119056054472 -1.1082178957740825 -0.7652584579556867 -2.960847379354344 -0.06591346889588463 47 153 0 0
2 438 1200 76 -0.0056948665593408165 -89.22760107487436 -1.1740473825641362 -0.7496181393490957 -2.936511870222393 -0.06950291870266644 69 169 0 0
3 655 2200 130 -0.0056948665593408165 -170.84612613959303 -1.3142009703045616 -0.8026191420527025 -3.0026639861672377 -0.062324019089102824 73 144 0 0
4 888 3000 154 -0.0056948665593408165 -201.57304770612808 -1.308915894195637 -0.8341102504610753 -2.979345056456981 -0.04410849399042201 40 193 0 0
5 1108 4000 172 -0.0056948665593408165 -230.17992610455957 -1.3382553843288347 -0.8663547330105089 -3.001568758920186 -0.04369097469034236 24 196 0 0
6 1335 5000 193 -0.0056948665593408165 -252.06246637129993 -1.3060231418202068 -0.8364561687585852 -3.0094405012451055 -0.04102978364776577 36 191 0 0
