1 100 0 22 -0.03980783637148019 -24.900900230417335 -1.131859101382606 -0.7713177856610038 -2.727933917439946 -0.04140426015228958 0 0 0 0
2 233 600 32 -0.03980783637148019 -35.96931107596423 -1.1240409711238821 -0.8559531925503043 -2.7250092401526205 -0.04676781728039985 15 118 0 0
3 334 1000 43 -0.020655085932986816 -44.11085178937445 -1.0258337625435918 -0.5535839536004468 -2.7066239877220735 -0.04194061586510062 19 82 0 0
4 456 1800 55 -0.004902949210575214 -53.14260815154768 -0.9662292391190487 -0.4326546480671615 -2.7196467693194672 -0.040549884019079045 27 95 0 0
5 563 2600 64 -0.00031591773597405837 -59.527169589359005 -0.9301120248337345 -0.38075186637682157 -2.70547506775653 -0.02352799849876093 18 89 0 0
6 663 3400 69 -0.00031591773597405837 -60.29073145281518 -0.8737787167074664 -0.3437458004872585 -2.699730467928812 -0.017757582230667465 17 83 0 0
7 763 4000 78 -0.00031591773597405837 -65.01344503044751 -0.8335057055185578 -0.32644815112010817 -2.6893901882389204 -0.019930710007407013 18 82 0 0
8 879 4800 90 -0.00031591773597405837 -76.29086149600153 -0.8476762388444614 -0.3764020234067058 -2.674096250000176 -0.0179990408725274 23 93 0 0
9 988 5600 95 -0.00031591773597405837 -80.35269764686558 -0.8458178699670061 -0.40203150188379677 -2.667514484254558 -0.01920633408182714 15 94 0 0
10 1097 6400 101 -0.00031591773597405837 -81.52714861338968 -0.80719949122168 -0.3956576654922693 -2.652968092727451 -0.015131061064215245 26 83 0 0
11 1214 7400 108 -0.00031591773597405837 -86.49647008560792 -0.8008932415334067 -0.3233147052046781 -2.6327719722554352 -0.015374259275265662 21 96 0 0
12 1319 8400 110 -0.00031591773597405837 -86.20843955989206 -0.7837130869081096 -0.3084361846057898 -2.627001652120574 -0.015245026233934308 15 90 0 0
13 1433 9600 116 -0.00031591773597405837 -88.50923210700736 -0.7630106216121324 -0.3345224827886977 -2.609690691715989 -0.011792667560902144 22 92 0 0
14 1538 10200 124 -0.00031591773597405837 -93.28644084585908 -0.7523100068214441 -0.37710876420312006 -2.5910333661466405 -0.012367726022609795 20 85 0 0
15 1659 11200 127 -0.00031591773597405837 -92.1359927515408 -0.725480257886148 -0.34311650954135997 -2.5868018409144455 -0.01163532757833838 17 104 0 0
16 1759 12200 134 -0.00031591773597405837 -95.16710380799171 -0.7102022672238187 -0.29716723404676637 -2.6046380897086814 -0.009393865821419637 27 73 0 0
17 1862 13200 141 -0.00031591773597405837 -98.54653491383579 -0.6989115951335871 -0.2649871657312054 -2.6220454580355383 -0.010561891180739469 23 80 0 0
18 1966 14200 149 -0.00031591773597405837 -99.81027353439897 -0.6698676076134159 -0.24996923621751033 -2.600049164087004 -0.010949308411095364 23 81 0 0
19 2073 15400 153 -0.00031591773597405837 -101.86254476796063 -0.6657682664572591 -0.26118187931690207 -2.589051017112737 -0.011143017026273301 15 92 0 0
20 2181 16600 159 -0.00031591773597405837 -98.34964478149092 -0.6185512250408234 -0.2321276304203463 -2.572553796651336 -0.009972015863305267 28 80 0 0
21 2286 18000 165 -0.00031591773597405837 -98.94005425632383 -0.5996366924625687 -0.2299825853944245 -2.557398684894409 -0.007233247746859428 21 84 0 0
22 2386 19000 165 -0.00031591773597405837 -96.94136430992273 -0.5875234200601378 -0.21503092751737318 -2.557398684894409 -0.007233247746859428 10 90 0 0
23 2495 20400 165 -0.00031591773597405837 -95.10402217771671 -0.5763880131982831 -0.17393959600024944 -2.557398684894409 -0.0058176417523378866 10 99 0 0
24 2598 21400 167 -0.00031591773597405837 -93.35157373359937 -0.558991459482631 -0.20328057382527964 -2.5525706657595126 -0.005874129332030881 21 82 0 0
25 2707 22400 172 -0.00031591773597405837 -96.13645951350358 -0.5589329041482767 -0.17128850449579897 -2.540500617922271 -0.005486613350632177 26 83 0 0
26 2817 23800 179 -0.00031591773597405837 -98.60428034948794 -0.5508619013937873 -0.16760469491222052 -2.5236025509501325 -0.005218765771825846 15 95 0 0
27 2922 25600 181 -0.00031591773597405837 -97.20291620696283 -0.537032686226314 -0.1596110208226571 -2.518774531815236 -0.005206723228085686 25 80 0 0
28 3030 27200 188 -0.00031591773597405837 -97.69016009094705 -0.5196285111220588 -0.15202819607942852 -2.4894855847138526 -0.003550155264791751 34 74 0 0
29 3140 28600 194 -0.00031591773597405837 -97.38790518462214 -0.5019995112609389 -0.14494322427066275 -2.4643807729126666 -0.0023891994626093933 20 90 0 0
30 3244 29800 198 -0.00031591773597405837 -96.7970035027817 -0.48887375506455405 -0.1392310804052917 -2.4476442317118754 -0.002415163983671601 22 82 0 0
31 3351 31000 202 -0.00031591773597405837 -96.55894150763297 -0.47801456191897507 -0.13200374601153836 -2.4279861123604887 -0.0024902829274521102 16 91 0 0
32 3456 32600 207 -0.00031591773597405837 -95.7587698137929 -0.46260275272363716 -0.12321398634091829 -2.392457545106518 -0.0027685106923713413 20 85 0 0
33 3559 33800 211 -0.00031591773597405837 -96.48713992349957 -0.4572850233341212 -0.11054362120132981 -2.364034691303342 -0.0029910929043067136 18 85 0 0
34 3667 35200 219 -0.00031591773597405837 -101.5118651196783 -0.4635244982633713 -0.1117358986275907 -2.3238556923116866 -0.0034362573281774894 24 84 0 0
35 3769 36800 220 -0.00031591773597405837 -99.12033502806511 -0.450546977400296 -0.10896099268795192 -2.3176759071172643 -0.0023032307930006273 20 82 0 0
36 3879 38400 225 -0.00031591773597405837 -100.51158656780045 -0.44671816252355756 -0.10646696296884728 -2.3077924088973543 -0.0022794711506516356 26 84 0 0
37 3986 40200 228 -0.00031591773597405837 -100.39079793398218 -0.4403105172543078 -0.10689960105303803 -2.305014624128238 -0.0022617886976067734 20 87 0 0
38 4088 42000 232 -0.00020928386945051614 -99.72637464168169 -0.42985506311069693 -0.10431297435464237 -2.3013109111027497 -0.0022317767294245845 15 87 0 0
39 4193 43800 232 -0.00020928386945051614 -99.48628407434404 -0.4288201899756209 -0.10431297435464237 -2.3013109111027497 -0.002070977083513626 13 92 0 0
40 4301 45600 237 -0.00020928386945051614 -102.32051020795042 -0.4317321105820693 -0.10733223913722878 -2.296681269820889 -0.0021440802713092156 10 98 0 0
41 4404 47600 238 -0.00020928386945051614 -99.68970891219826 -0.4188643231604969 -0.10689960105303803 -2.271484580118917 -0.002158700908868337 15 88 0 0
42 4504 49600 241 -0.00020928386945051614 -100.15570641157885 -0.4155838440314475 -0.10737836417457403 -2.2676917018818905 -0.002202562821545684 11 89 0 0
43 4608 51600 242 -0.00020928386945051614 -96.0657379123771 -0.3969658591420541 -0.10431297435464237 -2.2593965459663603 -0.0022052186313528573 18 86 0 0
44 4709 53600 246 -0.00020928386945051614 -94.53047328308716 -0.38427021659791527 -0.08705756359607902 -2.249140180371222 -0.0018307830100109945 27 74 0 0
45 4811 55200 251 -0.00020928386945051614 -96.8532009876639 -0.38586932664407925 -0.08452241929889004 -2.2363197233772993 -0.001857238696795105 21 81 0 0
46 4911 57200 254 -0.00020928386945051614 -95.32527933266724 -0.37529637532546156 -0.08342973379863955 -2.228627449180946 -0.0017997576299947637 16 84 0 0
47 5014 59000 255 -0.00020928386945051614 -92.63829396320111 -0.363287427306671 -0.0794090095837511 -2.0909928302710057 -0.0018004104433136383 14 89 0 0
