1 50 0 20 -0.21981264372504122 -25.048956032448004 -1.2524478016224 -0.82336517832451 -2.4949911000306804 -0.31271087072069886 24 26 0 0
2 111 200 44 -0.025384147941427904 -64.37249803228076 -1.4630113189154719 -1.607537153965966 -2.8935277051607717 -0.28927059970228125 28 33 0 0
3 195 400 57 -0.025384147941427904 -89.8231806335456 -1.5758452742727298 -1.6981089119486168 -2.948415465837761 -0.2651958837652892 17 67 0 0
4 267 600 65 -0.025384147941427904 -105.80742850396423 -1.6278065923686804 -1.9128735214163464 -3.09690117563374 -0.23115845373510333 11 61 0 0
5 373 800 76 -0.025384147941427904 -116.17124461908547 -1.5285690081458614 -1.607537153965966 -3.073341751063675 -0.19365040089456273 18 88 0 0
