1 1000 0 67 -0.002450929106023181 -67.49913904642209 -1.0074498365137625 -0.6983408585999474 -2.7550715343608436 -0.03192852457395775 0 0 0 0
2 1123 800 77 -0.0010702903065746838 -71.45695292622324 -0.9280123756652369 -0.5985627177129819 -2.704299605191689 -0.008955303440160996 20 103 0 0
3 1237 1600 88 -0.0010702903065746838 -76.83058288218194 -0.8730748054793402 -0.5219112286055091 -2.676191084034137 -0.007211211129738341 25 89 0 0
4 1343 2600 96 -0.0010702903065746838 -77.03093987437816 -0.8024056236914392 -0.44917961545878293 -2.66727708461712 -0.007508181007183187 19 87 0 0
5 1457 3400 104 -0.0010702903065746838 -80.7524462394189 -0.7764658292251817 -0.44159321035927246 -2.653783245136481 -0.0079303214792565 23 91 0 0
6 1581 4200 115 -0.0010702903065746838 -85.405198037304 -0.7426538959765565 -0.4417192457180903 -2.656916019932792 -0.007471059772502582 29 95 0 0
7 1690 4800 124 -0.0010702903065746838 -87.18963798328053 -0.7031422418006494 -0.371255378167139 -2.647967041148784 -0.0079303214792565 27 82 0 0
8 1819 5600 133 -0.0010702903065746838 -90.8654820893018 -0.683199113453397 -0.3226714186623214 -2.627278438430792 -0.008639924375267317 33 96 0 0
9 1928 6200 143 -0.0010702903065746838 -95.1697875606555 -0.6655229899346538 -0.26971271557300497 -2.603916567289961 -0.00947088520556998 26 83 0 0
10 2051 7200 154 -0.0010702903065746838 -100.42864095716362 -0.6521340321893742 -0.24766180559308876 -2.5765705559700183 -0.010572000058404125 30 93 0 0
11 2156 8000 161 -0.0010702903065746838 -99.86438382510337 -0.6202756759323191 -0.21021956294533248 -2.5591685487664186 -0.011272709510207646 27 78 0 0
12 2267 8800 168 -0.0010702903065746838 -100.64732134143574 -0.5990911984609271 -0.20952466133490805 -2.5361687570043685 -0.008245700544150178 24 87 0 0
13 2372 9600 176 -0.0010702903065746838 -108.65712727395074 -0.6173700413292655 -0.1997859333178333 -2.5471784885999065 -0.007508181007183187 27 78 0 0
14 2481 10600 188 -0.0010702903065746838 -115.45988476165344 -0.6141483232002842 -0.20507192796445856 -2.5535731873553793 -0.008245700544150178 26 83 0 0
