1 200 0 39 -0.015753870703147155 -38.8372051948427 -0.995825774226736 -0.718608493091113 -2.7442467724617154 -0.0635550439653395 57 143 0 0
2 448 1000 68 -0.015753870703147155 -63.62744903563066 -0.935697779935745 -0.67346549222865 -2.8156049355094956 -0.019324232157435166 48 200 0 0
