1 200 0 45 -0.038066605117788366 -57.74684086235749 -1.283263130274611 -1.1554088926667934 -2.5928032220570136 -0.12675376787992054 0 0 0 0
2 435 1000 62 -0.024469604479752882 -69.248097531213 -1.1169047988905323 -0.7051905060609251 -2.646666729327244 -0.12314159242569422 34 201 0 0
3 678 1600 90 -0.0011162176261590717 -91.73893921823566 -1.0193215468692851 -0.7540631876305871 -2.6085205066425106 -0.10490112677663857 53 190 0 0
4 893 2200 103 -0.0011162176261590717 -99.89210528412859 -0.9698262648944523 -0.6960579345814488 -2.5491015589442667 -0.07954361816030378 31 184 0 0
