1 1000 0 79 -0.019697068747080326 -106.15807774282722 -1.3437731359851546 -1.0762062355707327 -2.912013015570539 -0.07795594650585963 137 863 0 0
2 1107 600 88 -0.00896058039008027 -109.80969069879391 -1.2478373943044763 -0.9391258838276355 -2.898315564398602 -0.044240287390914346 19 88 0 0
3 1217 1400 101 -0.00896058039008027 -124.52687300618487 -1.2329393366948997 -0.9307372957079062 -2.8743047838872102 -0.041413770182194165 19 91 0 0
4 1326 1800 105 -0.00896058039008027 -126.85692164787842 -1.208161158551223 -0.8805674772652725 -2.870647364479339 -0.023492368169054666 10 99 0 0
5 1436 2400 112 -0.00896058039008027 -132.8838479460133 -1.1864629280894046 -0.8851409917596094 -2.864246880515566 -0.023602683413193264 18 92 0 0
6 1551 3000 122 -0.005752235347760815 -141.42602833776252 -1.1592297404734633 -0.8563671431901971 -2.8733904290352426 -0.021207193223955496 21 94 0 0
7 1672 3800 129 -0.005752235347760815 -145.2152191788478 -1.1256993734794403 -0.7450553273571147 -2.866989945071469 -0.02065499857117488 18 103 0 0
8 1783 4400 135 -0.005752235347760815 -144.435778928859 -1.069894658732289 -0.7450553273571147 -2.8442688630702078 -0.020811321388103272 18 93 0 0
9 1924 5000 142 -0.003217755560481872 -148.83525179699473 -1.048135576035174 -0.7342806406328934 -2.8551784851494535 -0.019436726373738975 24 117 0 0
10 2030 5600 146 -0.003217755560481872 -148.63255846652226 -1.01803122237344 -0.710408303786223 -2.8265646305628502 -0.019649324642131538 13 93 0 0
11 2142 6000 153 -0.003217755560481872 -156.85923612071667 -1.0252237654948801 -0.7272005097586558 -2.8088279993191385 -0.020021371611818533 19 93 0 0
12 2242 6800 162 -0.003217755560481872 -163.8653088018038 -1.0115142518629863 -0.710435972973197 -2.7868301291124267 -0.020472621951425088 22 78 0 0
13 2357 7600 170 -0.003217755560481872 -168.26701613310186 -0.9898059772535404 -0.7025500073813434 -2.773010653115517 -0.020681052373996284 21 94 0 0
14 2476 8200 173 -0.003217755560481872 -171.87872574750298 -0.9935186459393236 -0.7030980430479555 -2.767828349616676 -0.02075921378246047 7 112 0 0
15 2586 9000 174 -0.003217755560481872 -172.70083112954683 -0.9925335122387748 -0.709887937306585 -2.766100915117062 -0.020188401769067627 13 97 0 0
16 2708 10200 180 -0.003217755560481872 -178.48757480844944 -0.9915976378247191 -0.7206899191694498 -2.7557363081193795 -0.019692681265621955 16 106 0 0
17 2813 11200 189 -0.003217755560481872 -184.8918179645866 -0.9782635871142149 -0.7177739028984385 -2.72235558776048 -0.020003997212256156 16 89 0 0
18 2950 11800 197 -0.003217755560481872 -190.55714878598877 -0.9672951715024811 -0.7020019717147313 -2.6907023019011946 -0.01964387529841441 25 112 0 0
19 3051 12200 198 -0.003217755560481872 -190.36227298152752 -0.9614256211188259 -0.6896552886275703 -2.686745641168784 -0.01966014395415026 7 94 0 0
20 3164 13400 204 -0.003217755560481872 -193.41461358742484 -0.9481108509187492 -0.67002337462181 -2.669611706332471 -0.01981959265544469 21 92 0 0
