1 83 0 35 -0.01840983340053781 -45.64719241529327 -1.3042054975798076 -0.8878986693157239 -2.9691798864845396 -0.026023299019933246 51 32 None None
2 150 200 45 -0.01840983340053781 -51.75959109819016 -1.1502131355153369 -0.7127006200450335 -2.9690977650004733 -0.029539583941755855 16 51 0 0
