1 100 0 41 -0.05933404065074899 -65.72446676847348 -1.6030357748408166 -1.4540562409903257 -3.1067675043089853 -0.21222010868429786 51 49 0 0
2 226 200 53 -0.04712270236061933 -73.1882296848362 -1.3809099940535132 -1.0317329029235112 -3.0981551173137416 -0.10032292681476099 24 102 0 0
3 341 400 80 -0.04712270236061933 -101.41108631331466 -1.2676385789164333 -0.9228491757878949 -3.0476308396594964 -0.09080678133354983 40 75 0 0
4 462 800 91 -0.02577428557200201 -110.34415804626265 -1.2125731653435456 -0.8661762797975848 -3.0435888025109676 -0.06418075025504522 23 98 0 0
5 575 1200 117 -0.02577428557200201 -148.95384434341656 -1.273109780712962 -1.0193543205679763 -2.983727938558334 -0.08736794110078029 31 82 0 0
6 693 1400 120 -0.02577428557200201 -150.5067433993117 -1.2542228616609308 -0.9696916943103202 -2.9728199741280505 -0.05913215396556068 14 104 0 0
