1 210 0 41 -0.012367642001909873 -33.534652359716965 -0.8179183502369991 -0.5327063264673801 -2.165574770062556 -0.0249341211078066 67 143 None None
2 413 1200 56 -0.0011757088507867164 -51.09332413099108 -0.9123807880534122 -0.5536588165914377 -2.630227248291194 -0.01677174748471666 28 175 0 0
3 613 2400 70 -0.0011757088507867164 -60.00782320240198 -0.8572546171771711 -0.4614479704453376 -2.6445525116091 -0.011542916987014942 32 168 0 0
4 823 3800 76 -0.0011757088507867164 -59.421157120052534 -0.781857330527007 -0.28109313246691076 -2.6895383567908544 -0.012354410683104028 33 177 0 0
