1 114 0 36 -0.01720661728029027 -40.10440003846606 -1.1140111121796128 -0.7772622605888558 -2.4829782130228306 -0.044546336717084106 54 60 None None
2 271 400 49 -0.00015296300077205505 -45.506329356215254 -0.9287005991064338 -0.4928956240688277 -2.560232534916532 -0.020466172377903515 31 126 0 0
3 386 1000 65 -0.00015296300077205505 -63.880031926033745 -0.9827697219389807 -0.6039601442338653 -2.769208733329685 -0.018836394829096895 30 85 0 0
4 504 1400 76 -0.00015296300077205505 -75.16245835811463 -0.9889797152383505 -0.604252637963277 -2.6862374212656936 -0.023146483161468563 14 104 0 0
5 624 2000 86 -0.00015296300077205505 -84.83907221362834 -0.9865008396933528 -0.5926997926211963 -2.6074337518799493 -0.025183705097476812 18 102 0 0
6 742 2600 96 -0.00015296300077205505 -97.0908017200942 -1.011362517917648 -0.6198991840784296 -2.802014527003216 -0.009360901135042829 23 95 0 0
7 854 3400 108 -0.00015296300077205505 -113.4297306348231 -1.0502752836557694 -0.7358633171156129 -2.792432892045336 -0.008358403286819568 21 91 0 0
8 968 4000 112 -0.00015296300077205505 -112.94869829043694 -1.0084705204503297 -0.6551687532463746 -2.7884630477656582 -0.006475752544036499 26 88 0 0
9 1111 4600 127 -0.00015296300077205505 -123.36631134333653 -0.9713882782939884 -0.6308439428024208 -2.7161818163540667 -0.00766489168859077 27 116 0 0
10 1224 5800 138 -0.00015296300077205505 -128.74152790741786 -0.9329096225175207 -0.5787333118898846 -2.6896641225581903 -0.008001627390029508 23 90 0 0
11 1325 6600 141 -0.00015296300077205505 -122.70488114386683 -0.8702473839990555 -0.5003476800832392 -2.6485231885093343 -0.008093464399512806 19 82 0 0
12 1433 7200 145 -0.00015296300077205505 -128.23929596046304 -0.8844089376583658 -0.5003476800832392 -2.6647741265481786 -0.008472263977646754 11 97 0 0
13 1559 7600 149 -0.00015296300077205505 -134.98696994144967 -0.9059528183989911 -0.531694307574367 -2.6697162300429027 -0.007726116361579631 7 119 0 0
14 1670 9400 154 -0.00015296300077205505 -139.44473380107578 -0.90548528442257 -0.6009736587503065 -2.6693498262991473 -0.007008973302942881 10 101 0 0
15 1788 10800 164 -0.00015296300077205505 -148.8606262987854 -0.9076867457243013 -0.6455440116676051 -2.6326808150783054 -0.007573054679107473 16 102 0 0
16 1892 11800 169 -0.00015296300077205505 -148.7551203211031 -0.880207812550906 -0.6282851570716028 -2.4237947839876117 -0.007726116361579631 17 87 0 0
17 2007 13000 179 -0.00015296300077205505 -157.47884099077297 -0.8797700614009663 -0.6282851570716028 -2.4384198042813257 -0.00639182315394038 23 92 0 0
18 2114 14600 187 -0.00015296300077205505 -168.6228491625202 -0.9017264661097337 -0.6591488748814044 -2.502159302805306 -0.00673885401668819 19 88 0 0
19 2222 15600 193 -0.00015296300077205505 -174.9692081098586 -0.9065762078231017 -0.6602440805327894 -2.6694231070478986 -0.00630519811947184 16 92 0 0
20 2324 17000 202 -0.00015296300077205505 -185.76034018399082 -0.9196056444752021 -0.6596964777070968 -2.665258179308677 -0.006473724140639621 19 83 0 0
21 2430 18800 205 -0.00015296300077205505 -178.1454815358613 -0.8690023489554211 -0.5841610509689044 -2.562160221283752 -0.00554001346470824 19 87 0 0
